season,week,celebrity_name,judge_pct,fan_mean,fan_median,fan_std,fan_p025,fan_p975,eliminated,n_active
9,5,Louie Vito,0.0909,0.1017498086030228,0.07630077671126692,0.08553036229019031,0.009393518959328781,0.34967720110111056,False,10
9,5,Michael Irvin,0.0868,0.13970291079454294,0.1156471949054954,0.09961865029452542,0.020739915672439005,0.3919433371167501,False,10
9,5,Joanna Krupa,0.0992,0.09943855006620367,0.07702186423700046,0.07805510829099412,0.008361833820666728,0.2981253006188795,False,10
9,5,Aaron Carter,0.0992,0.09251651115162733,0.07529098301472073,0.06941640273590216,0.006716442319247713,0.2727058256315957,False,10
9,5,Mya,0.1116,0.07242698309011943,0.05467048768028388,0.05799589273365391,0.0031468119827923677,0.2163965718699237,False,10
9,5,Donny Osmond,0.1198,0.13412642630867433,0.10486780234248264,0.11106003281313304,0.006578649329663328,0.3909538098473509,False,10
9,5,Kelly Osbourne,0.0992,0.10950081558457565,0.08538388684145144,0.0856439027337858,0.009994562530004088,0.3251342702090738,False,10
9,6,Melissa Joan Hart,0.0923,0.026476159836829157,0.021504132883651314,0.020119470968620913,0.0008221352501751761,0.0715813560956923,True,9
9,6,Mark Dacascos,0.1231,0.12624685056966684,0.10662408037619664,0.0919447383534767,0.012030109195850206,0.37378538400755,False,9
9,6,Louie Vito,0.0923,0.025202703940032295,0.02100130862795132,0.01936148515052543,0.0010073740520259744,0.07025817720845345,True,9
9,6,Michael Irvin,0.0846,0.15045756296268406,0.13658078475551397,0.08606747571086469,0.030759493696281195,0.32408398486394707,False,9
9,6,Joanna Krupa,0.1385,0.19199289405971967,0.1410190568532201,0.1631884178318389,0.008634762900616608,0.6057257206419518,False,9
9,6,Aaron Carter,0.1269,0.08643073068281457,0.07564147601010557,0.06066571075939344,0.00610852344154163,0.23525012573650123,False,9
9,6,Mya,0.1269,0.11657468613598469,0.09587923661772615,0.09055465396757333,0.004741716874577037,0.34739793990147627,False,9
9,6,Donny Osmond,0.1192,0.15875862042552005,0.11122296110106514,0.14109651538448237,0.01168704488584563,0.5299744614189277,False,9
9,6,Kelly Osbourne,0.0962,0.1178597913867487,0.10854949250462607,0.06740201948191225,0.015035241777661655,0.26516666417538687,False,9
9,7,Mark Dacascos,0.1225,0.035712673830278194,0.030590904183694735,0.026424200239221096,0.0012210599030197235,0.09849112503503381,True,7
9,7,Michael Irvin,0.1339,0.03628074950074041,0.028899431015326774,0.028283197479381728,0.0013823684170935415,0.1032573397951673,True,7
9,7,Joanna Krupa,0.1567,0.18480447205350287,0.15678090181362386,0.12190879803544442,0.022667375754135147,0.5008918966909295,False,7
9,7,Aaron Carter,0.151,0.19636872133396502,0.1637589247813097,0.1356452496803577,0.011648276264030751,0.5339969058253664,False,7
9,7,Mya,0.1396,0.1653187816292135,0.1452280414894615,0.10687193309638685,0.030693678298265754,0.42640197955479886,False,7
9,7,Donny Osmond,0.1481,0.16001812486671477,0.13199374897395605,0.1061151161586592,0.02299496666091034,0.40870282593664037,False,7
9,7,Kelly Osbourne,0.1481,0.2214964767855861,0.20473761742453062,0.13637047038115677,0.02190884924478586,0.5274734914552988,False,7
9,8,Joanna Krupa,0.1985,0.2530090109394814,0.2246237462558884,0.16671382083714714,0.027006939050392437,0.6610327054399716,False,5
9,8,Aaron Carter,0.1908,0.0430373325427974,0.03497419327919616,0.03448133579644419,0.0017842544063362234,0.12515956941160777,True,5
9,8,Mya,0.2252,0.26020333127670664,0.2091680912400924,0.18317537392345878,0.02300344405999248,0.6653839300314751,False,5
9,8,Donny Osmond,0.1908,0.2506467076880327,0.21510440480520343,0.1580991107295632,0.03379517590869253,0.6339294770176476,False,5
9,8,Kelly Osbourne,0.1947,0.19310361755298142,0.17009147882252798,0.11941309231846854,0.022839239035767022,0.4692108008825656,False,5
9,9,Joanna Krupa,0.2531,0.06725976385350749,0.05634103095541007,0.05036562980691979,0.002551101619296463,0.1804563808256794,True,4
9,9,Mya,0.2719,0.2791343385883032,0.2508398698708173,0.15708199863090191,0.04156849999869459,0.6622176812494062,False,4
9,9,Donny Osmond,0.2313,0.33628873331190895,0.3096664783017092,0.17133780002128096,0.07440258860202692,0.7509315888622202,False,4
9,9,Kelly Osbourne,0.2437,0.31731716424628187,0.28894637849319993,0.16675127216470617,0.06813906470484818,0.673390153596299,False,4
9,10,Mya,0.3432,0.32429761284537584,0.28903643370824617,0.2326902761504301,0.010096542456063994,0.8525520188568319,False,3
9,10,Donny Osmond,0.3513,0.3235067010378637,0.2760815424571923,0.23749168049772215,0.010840406237841419,0.8737928817494095,False,3
9,10,Kelly Osbourne,0.3055,0.35219568611675883,0.3178620003807888,0.24477618644506627,0.012064606453780682,0.8558927167092515,False,3
10,1,Aiden Turner,0.0718,0.08735969579517662,0.08142323349911798,0.05715361151077642,0.0038149642669359236,0.21612127855701552,False,11
10,1,Shannen Doherty,0.0861,0.08957396567768736,0.06796920746285694,0.08100600697436673,0.0021591829253192084,0.2997511101092035,False,11
10,1,Niecy Nash,0.0861,0.0887047686577623,0.07271807013473017,0.06878138016380958,0.003906749626597766,0.2550179537327969,False,11
10,1,Buzz Aldrin,0.067,0.10797987183462368,0.08512969627085737,0.08288503173421659,0.004202023320180682,0.29737231743769404,False,11
10,1,Chad Ochocinco,0.0861,0.07959087123611425,0.06581459605332743,0.06010830680357936,0.003387661837934102,0.2257607586644434,False,11
10,1,Evan Lysacek,0.11,0.08035746212816416,0.06448245831599994,0.06606438892246135,0.0034842718083929994,0.26634296477328184,False,11
10,1,Pamela Anderson,0.1005,0.10997165889236823,0.09248473237411581,0.08417391617154539,0.004372087967177069,0.2962389751914619,False,11
10,1,Nicole Scherzinger,0.1196,0.07501898357579018,0.05895280429899093,0.06174254577440592,0.0024716007290832274,0.23368050189794096,False,11
10,1,Erin Andrews,0.1005,0.09785515883027175,0.061742592897992665,0.09971619177001745,0.0021326152482786524,0.38326700891145377,False,11
10,1,Kate Gosselin,0.0766,0.0818657234279129,0.06191666069126476,0.07023929564353125,0.002107588086681877,0.2663902936287288,False,11
10,1,Jake Pavelka,0.0957,0.10172183994412848,0.08545446080951907,0.07797244017813887,0.0038382136989419664,0.285283176724673,False,11
10,2,Aiden Turner,0.0864,0.11140966232822196,0.09206247898828143,0.07708564715185062,0.020723772328209822,0.29516622715415763,False,11
10,2,Shannen Doherty,0.0909,0.009503184629910488,0.007891266323901362,0.007377211082261597,0.0004276491894315368,0.027856165500092647,True,11
10,2,Niecy Nash,0.0955,0.06047914833159496,0.05057034076834426,0.041111752871587255,0.005955278079849164,0.15482833937202886,False,11
10,2,Buzz Aldrin,0.0545,0.12255170080606423,0.10746984236430501,0.0602373917781532,0.04732387834860949,0.263299456110838,False,11
10,2,Chad Ochocinco,0.0727,0.09340914804100332,0.0769699169217278,0.05115939708607836,0.029415556089737074,0.22279508130737552,False,11
10,2,Evan Lysacek,0.1091,0.07652904272740728,0.06647633785145507,0.05400914346303977,0.0029217473539296076,0.18067272795100567,False,11
10,2,Pamela Anderson,0.1,0.12588358960443688,0.06148032052102766,0.12193837285113969,0.00571439240072068,0.4050576131933396,False,11
10,2,Nicole Scherzinger,0.1273,0.11330711983855912,0.10441371519396925,0.08304659479163726,0.0017850923037928698,0.2575890907371363,False,11
10,2,Erin Andrews,0.1045,0.07060495257399732,0.05736251002103205,0.055275631339672664,0.0033677222123142023,0.20224920472900723,False,11
10,2,Kate Gosselin,0.0682,0.09391728627799903,0.08563566880428891,0.04420383990798633,0.03319018257571403,0.18869381998307375,False,11
10,2,Jake Pavelka,0.0909,0.12240516484080653,0.09817803663485307,0.10183763854275493,0.009524719814607294,0.34597428893904586,False,11
10,3,Aiden Turner,0.0985,0.1293471697837461,0.08102524430601771,0.1209888336712884,0.00581345725143659,0.4244915089540501,False,10
10,3,Niecy Nash,0.1034,0.11910263961813561,0.09440568231509995,0.090363632850928,0.005946555632237478,0.34792186088404725,False,10
10,3,Buzz Aldrin,0.064,0.024209995402970152,0.0214029448466724,0.01724718904433309,0.0008713044816654479,0.0629075693225684,True,10
10,3,Chad Ochocinco,0.0985,0.10485538522444468,0.08701459474453538,0.07744377363168158,0.004697229241199402,0.271033776429746,False,10
10,3,Evan Lysacek,0.1281,0.12071143200034162,0.10918342591047861,0.0881144785826328,0.003339073890145797,0.3056606826032418,False,10
10,3,Pamela Anderson,0.1034,0.13638464335060319,0.09720159950357361,0.12231866586776899,0.006297105070727247,0.49694117078246536,False,10
10,3,Nicole Scherzinger,0.1133,0.09218632919385343,0.06421459085939549,0.08963927565473304,0.0038252940001694147,0.33915100740264376,False,10
10,3,Erin Andrews,0.1133,0.0954050209659326,0.08914908808474142,0.06341197568977722,0.003950161175732968,0.22893575965766017,False,10
10,3,Kate Gosselin,0.0739,0.09696599121550348,0.08358622812115588,0.06899560867975076,0.008977420047405425,0.2578980114692027,False,10
10,3,Jake Pavelka,0.1034,0.08083139324447068,0.06250880203207243,0.06604018819587913,0.002804496744361871,0.26344377341192476,False,10
10,4,Aiden Turner,0.0889,0.02128808553684784,0.0173886862237862,0.01638833683536177,0.0009575110143906673,0.06123366439005019,True,9
10,4,Niecy Nash,0.097,0.1141529441130432,0.0967326630658896,0.08108571934243616,0.004952420392448043,0.3058200981593967,False,9
10,4,Chad Ochocinco,0.1186,0.13420807937769708,0.09737644124116951,0.11520185191124152,0.005728644309557019,0.4326998761344329,False,9
10,4,Evan Lysacek,0.1402,0.110172256824139,0.07902287822529769,0.09486077965842897,0.0028601148391388348,0.32966737791457174,False,9
10,4,Pamela Anderson,0.1267,0.0993370529221477,0.0728638921140175,0.08255381816741851,0.0025758781205788522,0.28175354009539566,False,9
10,4,Nicole Scherzinger,0.1348,0.09283971199571929,0.08226796651666389,0.0683188000987203,0.004446597181020233,0.2540984954191132,False,9
10,4,Erin Andrews,0.1051,0.11771829206254564,0.09935388771903708,0.08672549982388181,0.005645021937532245,0.3319499375579408,False,9
10,4,Kate Gosselin,0.0863,0.17368840108520303,0.14867287538757365,0.11076282243816213,0.02982814566251779,0.4604069924062279,False,9
10,4,Jake Pavelka,0.1024,0.13659517608265725,0.11636689441749584,0.09405472950036665,0.01254317620899598,0.3436996817245561,False,9
10,5,Niecy Nash,0.104,0.17703267531046177,0.15067627468929004,0.11943025177175688,0.015214180945771257,0.3986333579999246,False,8
10,5,Chad Ochocinco,0.104,0.13563900568511875,0.1094319479758356,0.10694241153024131,0.010500939647858382,0.47371659269275046,False,8
10,5,Evan Lysacek,0.1561,0.14249232390495653,0.11975876917712823,0.1074864147941633,0.006189283841923879,0.37735413105139887,False,8
10,5,Pamela Anderson,0.1214,0.12402463624638656,0.09885949199892494,0.10269153964763128,0.00577857282083239,0.3982676544560463,False,8
10,5,Nicole Scherzinger,0.1676,0.1406956676903746,0.11183285235879699,0.11487730058423817,0.006434096702469703,0.45325772320794433,False,8
10,5,Erin Andrews,0.1272,0.13257790331710784,0.107967263245527,0.10515279621839671,0.005718860774666594,0.37848603589965535,False,8
10,5,Kate Gosselin,0.0867,0.031174252507500236,0.02678236736595313,0.02270764246096434,0.001290791547432297,0.08496783089461353,True,8
10,5,Jake Pavelka,0.1329,0.11636353533809206,0.08270903306639443,0.10314886840880408,0.004454189014489435,0.38495798735281855,False,8
10,6,Niecy Nash,0.1244,0.18025560577889782,0.13790032003784314,0.13609850433496906,0.014613119622409278,0.517621980467723,False,7
10,6,Chad Ochocinco,0.1483,0.1504425058054235,0.11775011013985426,0.113013234745643,0.010243410119115113,0.4346682301470146,False,7
10,6,Evan Lysacek,0.1292,0.16908548602730286,0.1326971518460674,0.12637894450655748,0.013199747207797565,0.46222158656358137,False,7
10,6,Pamela Anderson,0.1435,0.20468152580931515,0.15823380063484196,0.16023516096790244,0.014340765097135744,0.5628817605510648,False,7
10,6,Nicole Scherzinger,0.1722,0.13266995185935387,0.10547081779083992,0.11017770138695283,0.003943186294978948,0.43335008908808476,False,7
10,6,Erin Andrews,0.1627,0.13389595237876573,0.10272419905116578,0.10226233005906896,0.005721464711152539,0.3673508240616699,False,7
10,6,Jake Pavelka,0.1196,0.02896897234094163,0.023973151696115746,0.022675016210334874,0.00134913847111804,0.08563804630645333,True,7
10,7,Niecy Nash,0.1576,0.20963797904558,0.1815513049160016,0.1367727321718656,0.036833137563165926,0.5405442109885845,False,6
10,7,Chad Ochocinco,0.1672,0.2055128049967591,0.1487742350135286,0.16416336617613964,0.016513330585377663,0.582848883646286,False,6
10,7,Evan Lysacek,0.1736,0.16455524052827086,0.13175119289266787,0.12715970413867567,0.012783549584317832,0.49545153412966864,False,6
10,7,Pamela Anderson,0.164,0.027165067955858907,0.021326878834385308,0.022563867875463214,0.0009343839108276098,0.08303518637728853,True,6
10,7,Nicole Scherzinger,0.1736,0.18764151744577004,0.1760506750184317,0.1143820776007162,0.01359134796367917,0.438268190094584,False,6
10,7,Erin Andrews,0.164,0.20548739002776137,0.1559331911895608,0.16084536903490448,0.02337765397217837,0.62746826487016,False,6
10,8,Niecy Nash,0.17,0.05102625536075921,0.043158582502150204,0.03805160242469667,0.002037533788444239,0.14141033255466604,True,5
10,8,Chad Ochocinco,0.1779,0.2815206379455756,0.2645762568223875,0.15992155001370642,0.0371805488868686,0.6607873937267836,False,5
10,8,Evan Lysacek,0.2095,0.22163273349701457,0.21254883648156403,0.13510063348075083,0.016909659864285366,0.4823764550601454,False,5
10,8,Nicole Scherzinger,0.2332,0.25452183056659033,0.2180401204743408,0.17361968507656783,0.01288806382627582,0.6204596232329016,False,5
10,8,Erin Andrews,0.2095,0.1912985426300615,0.1628479431175623,0.13558539606340472,0.013843257737332816,0.5415227286088846,False,5
10,9,Chad Ochocinco,0.2301,0.06944293712648318,0.058049900823619424,0.05319293738579109,0.002637276801515398,0.1915833418035312,True,4
10,9,Evan Lysacek,0.2611,0.2868296825712223,0.25072355648480626,0.1884861722567539,0.03266880961235965,0.8149584690978843,False,4
10,9,Nicole Scherzinger,0.2611,0.31207945058572323,0.27018369175260915,0.20413417905504022,0.024138444177418002,0.7545045488930269,False,4
10,9,Erin Andrews,0.2478,0.33164792971657236,0.2977961034663882,0.19530469527601613,0.05660645150599603,0.815892067598436,False,4
10,10,Evan Lysacek,0.3253,0.3187449387630896,0.2769149682831257,0.22962196426317333,0.010672271550620933,0.8108216752149666,False,3
10,10,Nicole Scherzinger,0.3481,0.3536487998133083,0.3078256668113489,0.2506385436413433,0.01205135521593709,0.8845995129402922,False,3
10,10,Erin Andrews,0.3266,0.32760626142360344,0.2840877357681675,0.2359758207420586,0.012514094445433218,0.8283569073287093,False,3
11,1,David Hasselhoff,0.0661,0.010653316611874096,0.00879906814571971,0.008433976726424448,0.00039081208909751234,0.031518505183763,True,12
11,1,Florence Henderson,0.0793,0.06021818394124184,0.045439782934678444,0.04882678271174327,0.0014915133184945331,0.17204012582268807,False,12
11,1,Kyle Massey,0.1013,0.06685113130689097,0.0559294249563251,0.050756058930764805,0.002872208461799565,0.18391903790318834,False,12
11,1,Jennifer Grey,0.1057,0.10503859535467337,0.08184148188273914,0.08705475486315838,0.00450254934337671,0.3366943849828772,False,12
11,1,Rick Fox,0.0969,0.11269830319745106,0.09976284616713633,0.08698904681341348,0.0027268225004856744,0.2898654085896312,False,12
11,1,Kurt Warner,0.0837,0.06639696663789509,0.051127071585767514,0.05208744541067521,0.0022531831859921715,0.17256948779130588,False,12
11,1,Margaret Cho,0.0661,0.11080582675951103,0.06309536449458611,0.1058464097077936,0.006825198558416229,0.3358303178111065,False,12
11,1,Michael Bolton,0.0705,0.09500378858907764,0.06650871990762056,0.07868431483550842,0.004711966697139463,0.2894030404655736,False,12
11,1,Brandy,0.1013,0.08549249226491437,0.07086038615194541,0.06648434458919983,0.0029437938333377787,0.25196805832208397,False,12
11,1,The Situation,0.0661,0.09317803787089823,0.06294270350237802,0.08697441825777469,0.009139823138720934,0.3399382445511162,False,12
11,1,Audrina Patridge,0.0837,0.07101070225290482,0.05611627637769921,0.05507839140544317,0.0031592259878253197,0.18269588617020796,False,12
11,1,Bristol Palin,0.0793,0.12265265521266629,0.0903736546667533,0.09339448516530847,0.0051789983993862174,0.2837286499494532,False,12
11,2,Florence Henderson,0.086,0.0865325983312297,0.06992957662844668,0.07005460367506294,0.002861391561201968,0.2738815391812167,False,11
11,2,Kyle Massey,0.0995,0.09854102680866747,0.06847027038080467,0.09478975927671936,0.002620433022470633,0.3578443678670327,False,11
11,2,Jennifer Grey,0.1086,0.099412340049117,0.09019911857102955,0.07417921639849884,0.002490045045091402,0.2752452906364456,False,11
11,2,Rick Fox,0.095,0.14384638469141597,0.12409334809782982,0.1009647155936695,0.00790056195656054,0.4041138616152771,False,11
11,2,Kurt Warner,0.095,0.08450381424538049,0.06415055539902101,0.07066629952033873,0.004881252597710852,0.2868268268585948,False,11
11,2,Margaret Cho,0.0814,0.08810638482539909,0.06955166881606939,0.07561312132958774,0.0030201505077536175,0.2895439921930562,False,11
11,2,Michael Bolton,0.0543,0.02378137138671161,0.02136395570869932,0.016016431775159466,0.0010871533598276826,0.059254698163505884,True,11
11,2,Brandy,0.095,0.07477333146547732,0.05299707130618038,0.07304606111651693,0.002179971322364085,0.2828559871701246,False,11
11,2,The Situation,0.0814,0.08874903161577843,0.07620670079299927,0.06342895169149347,0.004245443752300629,0.2473547987263606,False,11
11,2,Audrina Patridge,0.1041,0.10095715552886697,0.09029058304958618,0.08026454011677199,0.003190036400471534,0.3174750379396484,False,11
11,2,Bristol Palin,0.0995,0.11079656105195629,0.09751938747583788,0.07831971294559402,0.005416972584016078,0.2669636902260637,False,11
11,3,Florence Henderson,0.0905,0.12089907222423217,0.10098373823957413,0.08521756879013997,0.015519576646055746,0.3340221217495248,False,10
11,3,Kyle Massey,0.1041,0.1236840019489243,0.08471352175580639,0.11127633552550666,0.004843037720786678,0.38661921459369136,False,10
11,3,Jennifer Grey,0.1086,0.1033615529167814,0.08697023281902408,0.07740941270079843,0.0031729168385102443,0.2761081205354792,False,10
11,3,Rick Fox,0.1086,0.10891162303432102,0.08140530875685015,0.0922363854624939,0.0028918683619276065,0.32605955074787263,False,10
11,3,Kurt Warner,0.1041,0.13364197124388394,0.09843721581288056,0.11816695445308982,0.003651807123545369,0.4416933410478363,False,10
11,3,Margaret Cho,0.0814,0.016753270594636063,0.014868265345843686,0.012113939538955246,0.0005469562124003613,0.04579006508207352,True,10
11,3,Brandy,0.1086,0.07798362609754228,0.06601272630220849,0.05430321534610163,0.005194955150521409,0.21223624253026432,False,10
11,3,The Situation,0.0905,0.08956901116368521,0.0728745782025006,0.06827285489626078,0.0050749256609986925,0.2503134015852721,False,10
11,3,Audrina Patridge,0.1176,0.11273233594772135,0.09702023537488444,0.08101388649786267,0.004439915033866166,0.2784609504657069,False,10
11,3,Bristol Palin,0.086,0.11246353482827139,0.09412668738914559,0.07622373920152821,0.010532390149759461,0.3082068282623566,False,10
11,4,Florence Henderson,0.0978,0.08962190391025926,0.08148529694767058,0.06159677878975716,0.0047657808908464,0.23935327151514746,False,9
11,4,Kyle Massey,0.1117,0.10871305419320529,0.08486281126377845,0.08724939048850734,0.003519783400645039,0.30307716747421354,False,9
11,4,Jennifer Grey,0.1564,0.08617194631744228,0.05878605442636922,0.07964587073499148,0.0017761444052378024,0.2774089581606157,False,9
11,4,Rick Fox,0.1089,0.11579856358229884,0.09650936771173824,0.08632356268743409,0.005608805605745913,0.32321719866813775,False,9
11,4,Kurt Warner,0.095,0.14878711586361285,0.11906021635238381,0.10414328942725729,0.014715563360463925,0.36425126431925486,False,9
11,4,Brandy,0.1341,0.13663971415532064,0.09746516008508901,0.11976576738106053,0.0037077527436961836,0.4263904316359575,False,9
11,4,The Situation,0.0782,0.023319475781718255,0.01930324869237414,0.017341309855344086,0.0011423582818636394,0.0645067277183591,True,9
11,4,Audrina Patridge,0.1285,0.15673490494543976,0.13411803834880287,0.11311733206099621,0.005901378317852037,0.407370112732849,False,9
11,4,Bristol Palin,0.0894,0.13421332125070276,0.1106448719370752,0.10573599883056195,0.005089087688757862,0.3991462800516239,False,9
11,5,Florence Henderson,0.1154,0.019917343302587882,0.01710322027658234,0.014962761328405457,0.0006766116532956446,0.05493284569231109,True,8
11,5,Kyle Massey,0.1099,0.1405325704975996,0.11360499718026805,0.09180004754794455,0.029099063951479594,0.3669307702968113,False,8
11,5,Jennifer Grey,0.1374,0.13537701526314144,0.12064069534787365,0.10127009278384022,0.00628866128296746,0.40689686805038744,False,8
11,5,Rick Fox,0.1319,0.1479211850545742,0.12091997549975243,0.11223542304052331,0.009954360704486659,0.38651325166358275,False,8
11,5,Kurt Warner,0.1319,0.15250036380087625,0.12497213578046573,0.11476082726012683,0.011438565816622972,0.4317791682506996,False,8
11,5,Brandy,0.1484,0.09942266120537172,0.07167658681683631,0.09199868361125262,0.0033049041204468344,0.33462605583728,False,8
11,5,Audrina Patridge,0.1264,0.1538800056919491,0.14353122602170826,0.09315388081569699,0.013199758653049032,0.3473229969933094,False,8
11,5,Bristol Palin,0.0989,0.15044885518389992,0.12814667369195126,0.08948067708535874,0.031926328544987635,0.3771961678024053,False,8
11,6,Kyle Massey,0.1449,0.13228124420044654,0.11194119707801582,0.08123003334324448,0.0252258380205287,0.33323877526253914,False,7
11,6,Jennifer Grey,0.1401,0.1448517121034184,0.1317073880318979,0.0845158793201639,0.03040889671661667,0.34464757250032946,False,7
11,6,Rick Fox,0.1449,0.17676956177334657,0.15439181567047744,0.11262648377262392,0.030306528658218916,0.4426558380344609,False,7
11,6,Kurt Warner,0.1063,0.20952839697819758,0.1877656050824159,0.10493543049940969,0.06071085196141997,0.43516402061128096,False,7
11,6,Brandy,0.1739,0.12864878117795805,0.10289392679065432,0.10090765333854575,0.006481991072888974,0.36421826752350184,False,7
11,6,Audrina Patridge,0.1546,0.019577097656722,0.014492836640279639,0.017156195094803064,0.0006141579923525618,0.062413459350213064,True,7
11,6,Bristol Palin,0.1353,0.1883432061099101,0.13750649803335024,0.14818693193875251,0.03554291782958718,0.5601910699384146,False,7
11,7,Kyle Massey,0.1607,0.1795237281843653,0.14652106520235347,0.12208505138981261,0.02614363173967745,0.4724262381539687,False,6
11,7,Jennifer Grey,0.1751,0.17695686835950195,0.14829323000309697,0.12365336870562703,0.019045153896310292,0.4633418751241457,False,6
11,7,Rick Fox,0.1655,0.02767852609898023,0.020950259034562255,0.02347166879287564,0.0010060925183564234,0.08745965443655583,True,6
11,7,Kurt Warner,0.1679,0.1690318363504998,0.14142403552928356,0.11436107530913595,0.011261008175614616,0.42011230526890453,False,6
11,7,Brandy,0.1751,0.18640937999106635,0.16180263165623132,0.12765271625522995,0.012964569464686602,0.4698073434290865,False,6
11,7,Bristol Palin,0.1559,0.26039966101558787,0.21925583258348263,0.16676643960582788,0.04768706592889882,0.6610403599313048,False,6
11,8,Kyle Massey,0.2113,0.26287086745215205,0.22602268459275904,0.18087714205057223,0.019180437719065906,0.6703535664092733,False,5
11,8,Jennifer Grey,0.2151,0.22104764013016648,0.1984987136650601,0.1444472270718813,0.013531917433810513,0.5276126411898926,False,5
11,8,Kurt Warner,0.1811,0.048631585519779454,0.039911328768147035,0.036863990229890745,0.0013443521975683816,0.13699280430706487,True,5
11,8,Brandy,0.2151,0.23376789206495302,0.2012081602837119,0.16676821466233577,0.014708390112260772,0.7188069518161896,False,5
11,8,Bristol Palin,0.1774,0.23368201483294587,0.21687688419142567,0.1306304863520298,0.036890633904046254,0.507317652018245,False,5
11,9,Kyle Massey,0.2544,0.31945393436699665,0.28278488831245335,0.18613874545575648,0.050216644747055596,0.7245501097323178,False,4
11,9,Jennifer Grey,0.2632,0.29569947270577296,0.2747197544443536,0.16847510688662917,0.015766868493787434,0.640871857207061,False,4
11,9,Brandy,0.25,0.06369535392594174,0.05514072165187402,0.047343043449640215,0.0018994337777240384,0.17375044342422394,True,4
11,9,Bristol Palin,0.2325,0.32115123900128906,0.30054443722295504,0.17074753213239155,0.05938573504164108,0.7023365475880332,False,4
11,10,Kyle Massey,0.3293,0.33431837772197687,0.29784128326557735,0.23861903376040336,0.01581239719123464,0.8448079907714418,False,3
11,10,Jennifer Grey,0.3614,0.3259113860047467,0.2732776059751244,0.23636733908594457,0.011045094073712569,0.8169940712803239,False,3
11,10,Bristol Palin,0.3092,0.3397702362732742,0.2870664191090736,0.246611718278736,0.01379506903950977,0.8497667792882726,False,3
12,1,Ralph Macchio,0.1159,0.05917605143682833,0.04132047762820891,0.053855435850177005,0.001302033244457162,0.20030824870414463,False,11
12,1,Chelsea Kane,0.1014,0.09863157023569512,0.06739460233858892,0.09304848046626918,0.003007516122585967,0.32024290471723793,False,11
12,1,Kirstie Alley,0.1111,0.05587938881087349,0.04551578310079401,0.049147566572030385,0.0021794506966453134,0.20443725764844975,False,11
12,1,Hines Ward,0.1014,0.07589426873951763,0.06576215938776594,0.05902717525602092,0.0018701642170022002,0.20623341280291177,False,11
12,1,Sugar Ray Leonard,0.0821,0.11938649167141256,0.08120568488645555,0.1137760395751589,0.0014756143111149087,0.3734386228459928,False,11
12,1,Chris Jericho,0.0918,0.0605332630737164,0.04437616188090217,0.05298186656279434,0.0014131673055503646,0.17456279730040417,False,11
12,1,Petra Nemcova,0.087,0.07107537096020404,0.058593217532367195,0.05696560262281781,0.0018215174438983217,0.1943885666338165,False,11
12,1,Mike Catherwood,0.0628,0.13419692939378605,0.07292905268628687,0.13461700662968473,0.0016085097945831746,0.45565730609494637,False,11
12,1,Romeo,0.0918,0.07972360285813908,0.053008192421326455,0.0737364798064441,0.0019133042272979693,0.263068037597109,False,11
12,1,Wendy Williams,0.0676,0.12720721234211907,0.08640024710439206,0.11297745466977308,0.0028002093893690384,0.3613378976009023,False,11
12,1,Kendra Wilkinson,0.087,0.11829585047770957,0.08142150376751017,0.10431496655063072,0.0035271239780319532,0.36544101654897443,False,11
12,2,Ralph Macchio,0.0972,0.08236448965214985,0.06953195284528754,0.06133094473814351,0.002833874479098442,0.25425117143064274,False,11
12,2,Chelsea Kane,0.0833,0.07184277230015737,0.06570585559323641,0.04467156900110527,0.00772093401370314,0.17460265374604578,False,11
12,2,Kirstie Alley,0.0926,0.11803272183959182,0.09129095548282987,0.09295487783312391,0.004362936468988602,0.3378272433762005,False,11
12,2,Hines Ward,0.1065,0.07126209640371946,0.061668675498067205,0.05354446888574902,0.002759783655235797,0.2187520466762598,False,11
12,2,Sugar Ray Leonard,0.0787,0.09102234057963321,0.07493999212071804,0.06384775998025531,0.013030213543602804,0.24871235927196478,False,11
12,2,Chris Jericho,0.1065,0.06613973264255374,0.055895482984501435,0.05023676574138983,0.0019321271824920441,0.17618603873157357,False,11
12,2,Petra Nemcova,0.0833,0.11373331864755991,0.09143828235094535,0.08974118241476156,0.004002683293508484,0.3329666900421149,False,11
12,2,Mike Catherwood,0.0787,0.012957929951129333,0.010482916004090948,0.010306011470163577,0.0004865582257855966,0.0360719995998062,True,11
12,2,Romeo,0.1065,0.17803865635167326,0.1894301391406723,0.10720101059784026,0.005656256152572881,0.34510647664517136,False,11
12,2,Wendy Williams,0.0787,0.10488308602457702,0.09569737650500704,0.06872579680019578,0.011565546224264684,0.24474790874380517,False,11
12,2,Kendra Wilkinson,0.088,0.08972285560725672,0.07274039909468571,0.06192734502243598,0.00637916638699233,0.21769331664128025,False,11
12,3,Ralph Macchio,0.0981,0.12106641539885711,0.09018139882617907,0.09622809050265031,0.005559511875472531,0.33499534924011615,False,10
12,3,Chelsea Kane,0.1075,0.09816802873944962,0.08100799774258774,0.07374741827711752,0.0032221424564391186,0.2540352839972593,False,10
12,3,Kirstie Alley,0.0981,0.11442157987882529,0.07718031722475109,0.1275753777838172,0.0023092815168112846,0.5384757040657984,False,10
12,3,Hines Ward,0.1168,0.12876492477791843,0.10885141151022099,0.09923794134172487,0.004170899036883348,0.33247538926869713,False,10
