season,week,celebrity_name,judge_percent,fan_vote_percent,total_percent,smoothness,n_weeks,week_entropy,eliminated,solve_status
8,10,Shawn Johnson,0.2557,0.2962467815990403,0.5519467815990402,0.0005305237966621971,11,1.3255215472379962,False,optimal
8,10,Melissa Rycroft,0.2511,0.29624712220870675,0.5473471222087067,0.0005305240222315117,11,1.3255215472379962,False,optimal
8,11,Gilles Marini,0.3314,0.3333332658449374,0.6647332658449374,0.0005305237437074343,11,1.0986122886680116,False,optimal
8,11,Shawn Johnson,0.3429,0.3333331960773629,0.6762331960773629,0.0005305237966621971,11,1.0986122886680116,False,optimal
8,11,Melissa Rycroft,0.3257,0.3333335380776999,0.6590335380776999,0.0005305240222315117,11,1.0986122886680116,False,optimal
9,1,Ashley Hamiliton,0.0468,0.02793688733559639,0.07473688733559639,0.0,1,2.660229040335037,True,optimal
9,1,Debi Mazar,0.0542,0.03878285624815387,0.09298285624815386,2.3877082469400597e-06,3,2.660229040335037,False,optimal
9,1,Melissa Joan Hart,0.0591,0.05114847787460106,0.11024847787460107,6.33341720385177e-06,6,2.660229040335037,False,optimal
9,1,Mark Dacascos,0.0714,0.05273781610994642,0.12413781610994643,5.550466351711527e-06,7,2.660229040335037,False,optimal
9,1,Chuck Liddell,0.0542,0.05032287398334285,0.10452287398334284,6.551346517035311e-06,4,2.660229040335037,False,optimal
9,1,Natalie Coughlin,0.0665,0.05232159237696977,0.11882159237696976,6.6206849593822085e-06,5,2.660229040335037,False,optimal
9,1,Louie Vito,0.0665,0.05350477434669975,0.12000477434669976,1.1754965515092502e-05,6,2.660229040335037,False,optimal
9,1,Michael Irvin,0.0468,0.05492179608924324,0.10172179608924324,6.282782166109334e-06,7,2.660229040335037,False,optimal
9,1,Joanna Krupa,0.0837,0.06395886259175558,0.1476588625917556,3.650592812465131e-05,9,2.660229040335037,False,optimal
9,1,Kathy Ireland,0.0493,0.0443648531931502,0.0936648531931502,5.347331577410251e-06,2,2.660229040335037,False,optimal
9,1,Tom DeLay,0.0493,0.04526456686921593,0.09456456686921592,2.9157721127856884e-06,3,2.660229040335037,False,optimal
9,1,Macy Gray,0.0468,0.027936868293278013,0.07473686829327801,0.0,1,2.660229040335037,True,optimal
9,1,Aaron Carter,0.0788,0.06210271239264256,0.14090271239264257,3.212513460428984e-05,8,2.660229040335037,False,optimal
9,1,Mya,0.0764,0.12489863601131329,0.2012986360113133,0.000641271825419523,10,2.660229040335037,False,optimal
9,1,Donny Osmond,0.0739,0.12489820127378094,0.19879820127378095,0.0006412723739615296,10,2.660229040335037,False,optimal
9,1,Kelly Osbourne,0.0764,0.12489822501031018,0.2012982250103102,0.0006412723991499145,10,2.660229040335037,False,optimal
9,2,Debi Mazar,0.0714,0.0404230310783876,0.1118230310783876,2.3877082469400597e-06,3,2.547748340809225,False,optimal
9,2,Melissa Joan Hart,0.0646,0.054172475441187674,0.11877247544118769,6.33341720385177e-06,6,2.547748340809225,False,optimal
9,2,Mark Dacascos,0.0714,0.05591470799684629,0.1273147079968463,5.550466351711527e-06,7,2.547748340809225,False,optimal
9,2,Chuck Liddell,0.0646,0.053265417414270606,0.11786541741427062,6.551346517035311e-06,4,2.547748340809225,False,optimal
9,2,Natalie Coughlin,0.0714,0.055458858015467655,0.12685885801546765,6.6206849593822085e-06,5,2.547748340809225,False,optimal
9,2,Louie Vito,0.0646,0.056753966779709134,0.12135396677970914,1.1754965515092502e-05,6,2.547748340809225,False,optimal
9,2,Michael Irvin,0.068,0.058301683326067194,0.1263016833260672,6.282782166109334e-06,7,2.547748340809225,False,optimal
9,2,Joanna Krupa,0.068,0.06810033099595558,0.1361003309959556,3.650592812465131e-05,9,2.547748340809225,False,optimal
9,2,Kathy Ireland,0.0612,0.0466772829926058,0.1078772829926058,5.347331577410251e-06,2,2.547748340809225,True,optimal
9,2,Tom DeLay,0.0612,0.047677282992605874,0.10887728299260588,2.9157721127856884e-06,3,2.547748340809225,False,optimal
9,2,Aaron Carter,0.0918,0.06609686403391084,0.15789686403391084,3.212513460428984e-05,8,2.547748340809225,False,optimal
9,2,Mya,0.0918,0.13238626873474718,0.22418626873474717,0.000641271825419523,10,2.547748340809225,False,optimal
9,2,Donny Osmond,0.085,0.1323858827234632,0.2173858827234632,0.0006412723739615296,10,2.547748340809225,False,optimal
9,2,Kelly Osbourne,0.0646,0.1323859474747754,0.19698594747477538,0.0006412723991499145,10,2.547748340809225,False,optimal
9,3,Debi Mazar,0.0659,0.03897899402202517,0.10487899402202516,2.3877082469400597e-06,3,2.4626431832880735,True,optimal
9,3,Melissa Joan Hart,0.0736,0.055576102986973686,0.12917610298697368,6.33341720385177e-06,6,2.4626431832880735,False,optimal
9,3,Mark Dacascos,0.0698,0.057629776400854836,0.12742977640085484,5.550466351711527e-06,7,2.4626431832880735,False,optimal
9,3,Chuck Liddell,0.0659,0.054503243387692885,0.12040324338769288,6.551346517035311e-06,4,2.4626431832880735,False,optimal
9,3,Natalie Coughlin,0.1008,0.05709328507969113,0.15789328507969114,6.6206849593822085e-06,5,2.4626431832880735,False,optimal
9,3,Louie Vito,0.0775,0.058615647012667665,0.13611564701266765,1.1754965515092502e-05,6,2.4626431832880735,False,optimal
9,3,Michael Irvin,0.0543,0.06042870498746426,0.11472870498746426,6.282782166109334e-06,7,2.4626431832880735,False,optimal
9,3,Joanna Krupa,0.0891,0.07176549512659487,0.16086549512659487,3.650592812465131e-05,9,2.4626431832880735,False,optimal
9,3,Tom DeLay,0.0581,0.04777899402202533,0.10587899402202533,2.9157721127856884e-06,3,2.4626431832880735,False,optimal
9,3,Aaron Carter,0.0814,0.06946570176218862,0.1508657017621886,3.212513460428984e-05,8,2.4626431832880735,False,optimal
9,3,Mya,0.1047,0.14272160206743778,0.2474216020674378,0.000641271825419523,10,2.4626431832880735,False,optimal
9,3,Donny Osmond,0.0814,0.14272121523860207,0.22412121523860207,0.0006412723739615296,10,2.4626431832880735,False,optimal
9,3,Kelly Osbourne,0.0775,0.14272123790578164,0.22022123790578163,0.0006412723991499145,10,2.4626431832880735,False,optimal
9,4,Melissa Joan Hart,0.1157,0.058915602135415,0.174615602135415,6.33341720385177e-06,6,2.298558768816346,False,optimal
9,4,Mark Dacascos,0.0909,0.061461972240335394,0.15236197224033537,5.550466351711527e-06,7,2.298558768816346,False,optimal
9,4,Chuck Liddell,0.0702,0.05757948534302264,0.12777948534302264,6.551346517035311e-06,4,2.298558768816346,True,optimal
9,4,Natalie Coughlin,0.0992,0.06079827213473547,0.15999827213473547,6.6206849593822085e-06,5,2.298558768816346,False,optimal
9,4,Louie Vito,0.0661,0.06267948534302248,0.12877948534302247,1.1754965515092502e-05,6,2.298558768816346,False,optimal
9,4,Michael Irvin,0.0661,0.06490992182026432,0.13100992182026433,6.282782166109334e-06,7,2.298558768816346,False,optimal
9,4,Joanna Krupa,0.1074,0.07864488473543985,0.18604488473543984,3.650592812465131e-05,9,2.298558768816346,False,optimal
9,4,Aaron Carter,0.0744,0.07588586749887283,0.15028586749887282,3.212513460428984e-05,8,2.298558768816346,False,optimal
9,4,Mya,0.1157,0.15970839822029106,0.27540839822029106,0.000641271825419523,10,2.298558768816346,False,optimal
9,4,Donny Osmond,0.0992,0.1597080508332726,0.2589080508332726,0.0006412723739615296,10,2.298558768816346,False,optimal
9,4,Kelly Osbourne,0.095,0.15970805969532834,0.25470805969532834,0.0006412723991499145,10,2.298558768816346,False,optimal
9,5,Melissa Joan Hart,0.095,0.05790109221506501,0.152901092215065,6.33341720385177e-06,6,2.181997920766795,False,optimal
9,5,Mark Dacascos,0.1074,0.061151729318318915,0.1685517293183189,5.550466351711527e-06,7,2.181997920766795,False,optimal
9,5,Natalie Coughlin,0.0909,0.060306313554449535,0.15120631355444952,6.6206849593822085e-06,5,2.181997920766795,True,optimal
9,5,Louie Vito,0.0909,0.06130631355444947,0.15220631355444947,1.1754965515092502e-05,6,2.181997920766795,False,optimal
9,5,Michael Irvin,0.0868,0.06552164662930886,0.15232164662930886,6.282782166109334e-06,7,2.181997920766795,False,optimal
9,5,Joanna Krupa,0.0992,0.08261446805333786,0.18181446805333784,3.650592812465131e-05,9,2.181997920766795,False,optimal
9,5,Aaron Carter,0.0992,0.07921718274180614,0.17841718274180612,3.212513460428984e-05,8,2.181997920766795,False,optimal
9,5,Mya,0.1116,0.1773272951064375,0.2889272951064375,0.000641271825419523,10,2.181997920766795,False,optimal
9,5,Donny Osmond,0.1198,0.17732699223620085,0.29712699223620087,0.0006412723739615296,10,2.181997920766795,False,optimal
9,5,Kelly Osbourne,0.0992,0.17732696659062586,0.27652696659062587,0.0006412723991499145,10,2.181997920766795,False,optimal
9,6,Melissa Joan Hart,0.0923,0.05500784671764883,0.14730784671764882,6.33341720385177e-06,6,2.046480176958843,True,optimal
9,6,Mark Dacascos,0.1231,0.059235837934707644,0.18233583793470765,5.550466351711527e-06,7,2.046480176958843,False,optimal
9,6,Louie Vito,0.0923,0.05617295791873176,0.14847295791873175,1.1754965515092502e-05,6,2.046480176958843,True,optimal
9,6,Michael Irvin,0.0846,0.06487295791873163,0.1494729579187316,6.282782166109334e-06,7,2.046480176958843,False,optimal
9,6,Joanna Krupa,0.1385,0.08648242525033822,0.22498242525033824,3.650592812465131e-05,9,2.046480176958843,False,optimal
9,6,Aaron Carter,0.1269,0.0822372395022321,0.20913723950223212,3.212513460428984e-05,8,2.046480176958843,False,optimal
9,6,Mya,0.1269,0.19866382105264163,0.32556382105264164,0.000641271825419523,10,2.046480176958843,False,optimal
9,6,Donny Osmond,0.1192,0.1986635108594364,0.3178635108594364,0.0006412723739615296,10,2.046480176958843,False,optimal
9,6,Kelly Osbourne,0.0962,0.19866340284553174,0.29486340284553175,0.0006412723991499145,10,2.046480176958843,False,optimal
9,7,Mark Dacascos,0.1225,0.06058345843106454,0.18308345843106455,5.550466351711527e-06,7,1.8032738331533145,True,optimal
9,7,Michael Irvin,0.1339,0.06580704866761883,0.19970704866761882,6.282782166109334e-06,7,1.8032738331533145,True,optimal
9,7,Joanna Krupa,0.1567,0.09550609510504321,0.2522060951050432,3.650592812465131e-05,9,1.8032738331533145,False,optimal
9,7,Aaron Carter,0.151,0.09016126808136146,0.24116126808136146,3.212513460428984e-05,8,1.8032738331533145,False,optimal
9,7,Mya,0.1396,0.22931429405606474,0.36891429405606474,0.000641271825419523,10,1.8032738331533145,False,optimal
9,7,Donny Osmond,0.1481,0.22931400506099897,0.377414005060999,0.0006412723739615296,10,1.8032738331533145,False,optimal
9,7,Kelly Osbourne,0.1481,0.22931383059784832,0.37741383059784833,0.0006412723991499145,10,1.8032738331533145,False,optimal
9,8,Joanna Krupa,0.1985,0.10545807166709509,0.3039580716670951,3.650592812465131e-05,9,1.5218596541299576,False,optimal
9,8,Aaron Carter,0.1908,0.09872552322490827,0.28952552322490827,3.212513460428984e-05,8,1.5218596541299576,True,optimal
9,8,Mya,0.2252,0.2652723603783306,0.4904723603783306,0.000641271825419523,10,1.5218596541299576,False,optimal
9,8,Donny Osmond,0.1908,0.2652720876760235,0.4560720876760235,0.0006412723739615296,10,1.5218596541299576,False,optimal
9,8,Kelly Osbourne,0.1947,0.2652719570536426,0.4599719570536426,0.0006412723991499145,10,1.5218596541299576,False,optimal
9,9,Joanna Krupa,0.2531,0.10717536466059153,0.3602753646605915,3.650592812465131e-05,9,1.321436813462431,True,optimal
9,9,Mya,0.2719,0.29760844200800485,0.5695084420080048,0.000641271825419523,10,1.321436813462431,False,optimal
9,9,Donny Osmond,0.2313,0.2976081427217978,0.5289081427217979,0.0006412723739615296,10,1.321436813462431,False,optimal
9,9,Kelly Osbourne,0.2437,0.29760805060960577,0.5413080506096057,0.0006412723991499145,10,1.321436813462431,False,optimal
9,10,Mya,0.3432,0.3333335362033958,0.6765335362033957,0.000641271825419523,10,1.0986122886680163,False,optimal
9,10,Donny Osmond,0.3513,0.3333332491772194,0.6846332491772193,0.0006412723739615296,10,1.0986122886680163,False,optimal
9,10,Kelly Osbourne,0.3055,0.33333321461938475,0.6388332146193847,0.0006412723991499145,10,1.0986122886680163,False,optimal
10,1,Aiden Turner,0.0718,0.06568463753142738,0.13748463753142737,2.8967246674482998e-06,4,2.3213536921675715,False,optimal
10,1,Shannen Doherty,0.0861,0.04050252641163748,0.12660252641163747,1.3403857092153125e-05,2,2.3213536921675715,False,optimal
10,1,Niecy Nash,0.0861,0.0777250421822841,0.1638250421822841,1.0282343278595664e-05,8,2.3213536921675715,False,optimal
10,1,Buzz Aldrin,0.067,0.07483289747362264,0.14183289747362265,2.6474867054947147e-06,3,2.3213536921675715,False,optimal
10,1,Chad Ochocinco,0.0861,0.07972196812326066,0.16582196812326067,1.30424132269526e-05,9,2.3213536921675715,False,optimal
10,1,Evan Lysacek,0.11,0.1482527327649314,0.2582527327649314,0.0005210408399110796,10,2.3213536921675715,False,optimal
10,1,Pamela Anderson,0.1005,0.07490264963234124,0.17540264963234126,7.351016904617373e-06,7,2.3213536921675715,False,optimal
10,1,Nicole Scherzinger,0.1196,0.1482531480009639,0.2678531480009639,0.0005210407392990643,10,2.3213536921675715,False,optimal
10,1,Erin Andrews,0.1005,0.14825317876173005,0.24875317876173006,0.0005210425308934079,10,2.3213536921675715,False,optimal
10,1,Kate Gosselin,0.0766,0.06940010295309118,0.14600010295309118,4.133824437989388e-06,5,2.3213536921675715,False,optimal
10,1,Jake Pavelka,0.0957,0.07247111616470989,0.16817111616470987,5.70702258984017e-06,6,2.3213536921675715,False,optimal
10,2,Aiden Turner,0.0864,0.06444122102758787,0.15084122102758787,2.8967246674482998e-06,4,2.312802742864929,False,optimal
10,2,Shannen Doherty,0.0909,0.036841398567358734,0.12774139856735872,1.3403857092153125e-05,2,2.312802742864929,True,optimal
10,2,Niecy Nash,0.0955,0.07732314565986136,0.17282314565986134,1.0282343278595664e-05,8,2.312802742864929,False,optimal
10,2,Buzz Aldrin,0.0545,0.07424139856735885,0.12874139856735886,2.6474867054947147e-06,3,2.312802742864929,False,optimal
10,2,Chad Ochocinco,0.0727,0.0794468328068457,0.1521468328068457,1.30424132269526e-05,9,2.312802742864929,False,optimal
10,2,Evan Lysacek,0.1091,0.15107950507638193,0.26017950507638193,0.0005210408399110796,10,2.312802742864929,False,optimal
10,2,Pamela Anderson,0.1,0.07431574207796861,0.17431574207796863,7.351016904617373e-06,7,2.312802742864929,False,optimal
10,2,Nicole Scherzinger,0.1273,0.1510798711089265,0.2783798711089265,0.0005210407392990643,10,2.312802742864929,False,optimal
10,2,Erin Andrews,0.1045,0.15107994040912748,0.25557994040912746,0.0005210425308934079,10,2.312802742864929,False,optimal
10,2,Kate Gosselin,0.0682,0.06843179177366283,0.13663179177366283,4.133824437989388e-06,5,2.312802742864929,False,optimal
10,2,Jake Pavelka,0.0909,0.07171915292491998,0.16261915292491996,5.70702258984017e-06,6,2.312802742864929,False,optimal
10,3,Aiden Turner,0.0985,0.06525598355004227,0.16375598355004228,2.8967246674482998e-06,4,2.229633169142761,False,optimal
10,3,Niecy Nash,0.1034,0.07989090589326085,0.18329090589326086,1.0282343278595664e-05,8,2.229633169142761,False,optimal
10,3,Buzz Aldrin,0.064,0.07201763993502526,0.13601763993502525,2.6474867054947147e-06,3,2.229633169142761,True,optimal
10,3,Chad Ochocinco,0.0985,0.08227687023670874,0.18077687023670874,1.30424132269526e-05,9,2.229633169142761,False,optimal
10,3,Evan Lysacek,0.1281,0.16022496648642431,0.2883249664864243,0.0005210408399110796,10,2.229633169142761,False,optimal
10,3,Pamela Anderson,0.1034,0.07650001509315213,0.17990001509315212,7.351016904617373e-06,7,2.229633169142761,False,optimal
10,3,Nicole Scherzinger,0.1133,0.16022526247779204,0.273525262477792,0.0005210407392990643,10,2.229633169142761,False,optimal
10,3,Erin Andrews,0.1133,0.16022543465810474,0.27352543465810475,0.0005210425308934079,10,2.229633169142761,False,optimal
10,3,Kate Gosselin,0.0739,0.06982230080710006,0.14372230080710005,4.133824437989388e-06,5,2.229633169142761,False,optimal
10,3,Jake Pavelka,0.1034,0.07356062086238961,0.17696062086238962,5.70702258984017e-06,6,2.229633169142761,False,optimal
10,4,Aiden Turner,0.0889,0.0678016173478082,0.1567016173478082,2.8967246674482998e-06,4,2.116519740738675,True,optimal
10,4,Niecy Nash,0.097,0.08520076223863425,0.18220076223863424,1.0282343278595664e-05,8,2.116519740738675,False,optimal
10,4,Chad Ochocinco,0.1186,0.08799635965523524,0.20659635965523523,1.30424132269526e-05,9,2.116519740738675,False,optimal
10,4,Evan Lysacek,0.1402,0.17559234912156435,0.31579234912156434,0.0005210408399110796,10,2.116519740738675,False,optimal
10,4,Pamela Anderson,0.1267,0.08120985795207394,0.20790985795207395,7.351016904617373e-06,7,2.116519740738675,False,optimal
10,4,Nicole Scherzinger,0.1348,0.1755926231181853,0.3103926231181853,0.0005210407392990643,10,2.116519740738675,False,optimal
10,4,Erin Andrews,0.1051,0.17559289632119898,0.280692896321199,0.0005210425308934079,10,2.116519740738675,False,optimal
10,4,Kate Gosselin,0.0863,0.07328171138125014,0.15958171138125016,4.133824437989388e-06,5,2.116519740738675,False,optimal
10,4,Jake Pavelka,0.1024,0.07773182286404968,0.1801318228640497,5.70702258984017e-06,6,2.116519740738675,False,optimal
10,5,Niecy Nash,0.104,0.08910734166058146,0.19310734166058147,1.0282343278595664e-05,8,1.9926434095978374,False,optimal
10,5,Chad Ochocinco,0.104,0.09247380520674049,0.1964738052067405,1.30424132269526e-05,9,1.9926434095978374,False,optimal
10,5,Evan Lysacek,0.1561,0.19317220987812106,0.349272209878121,0.0005210408399110796,10,1.9926434095978374,False,optimal
10,5,Pamela Anderson,0.1214,0.0842764660113125,0.2056764660113125,7.351016904617373e-06,7,1.9926434095978374,False,optimal
10,5,Nicole Scherzinger,0.1676,0.19317237610404916,0.36077237610404916,0.0005210407392990643,10,1.9926434095978374,False,optimal
10,5,Erin Andrews,0.1272,0.19317271756336046,0.3203727175633605,0.0005210425308934079,10,1.9926434095978374,False,optimal
10,5,Kate Gosselin,0.0867,0.0745842605431399,0.16128426054313988,4.133824437989388e-06,5,1.9926434095978374,True,optimal
10,5,Jake Pavelka,0.1329,0.0800408230326951,0.21294082303269507,5.70702258984017e-06,6,1.9926434095978374,False,optimal
10,6,Niecy Nash,0.1244,0.09260101752756286,0.21700101752756285,1.0282343278595664e-05,8,1.8525563239618859,False,optimal
10,6,Chad Ochocinco,0.1483,0.09672370815260883,0.24502370815260882,1.30424132269526e-05,9,1.8525563239618859,False,optimal
10,6,Evan Lysacek,0.1292,0.21420760373612396,0.343407603736124,0.0005210408399110796,10,1.8525563239618859,False,optimal
10,6,Pamela Anderson,0.1435,0.08665134522602914,0.23015134522602915,7.351016904617373e-06,7,1.8525563239618859,False,optimal
10,6,Nicole Scherzinger,0.1722,0.2142077632040746,0.3864077632040746,0.0005210407392990643,10,1.8525563239618859,False,optimal
10,6,Erin Andrews,0.1627,0.2142082347431931,0.3769082347431931,0.0005210425308934079,10,1.8525563239618859,False,optimal
10,6,Jake Pavelka,0.1196,0.08140032741040755,0.20100032741040755,5.70702258984017e-06,6,1.8525563239618859,True,optimal
10,7,Niecy Nash,0.1576,0.09537944022121911,0.2529794402212191,1.0282343278595664e-05,8,1.6947321775941933,False,optimal
10,7,Chad Ochocinco,0.1672,0.10047639811789162,0.2676763981178916,1.30424132269526e-05,9,1.6947321775941933,False,optimal
10,7,Evan Lysacek,0.1736,0.23872130663020508,0.41232130663020505,0.0005210408399110796,10,1.6947321775941933,False,optimal
10,7,Pamela Anderson,0.164,0.08797944022121919,0.2519794402212192,7.351016904617373e-06,7,1.6947321775941933,True,optimal
10,7,Nicole Scherzinger,0.1736,0.23872146534347566,0.4123214653434757,0.0005210407392990643,10,1.6947321775941933,False,optimal
10,7,Erin Andrews,0.164,0.2387219494659894,0.4027219494659894,0.0005210425308934079,10,1.6947321775941933,False,optimal
10,8,Niecy Nash,0.17,0.09673596099237247,0.2667359609923725,1.0282343278595664e-05,8,1.5178646382519934,True,optimal
10,8,Chad Ochocinco,0.1779,0.10331623723537786,0.28121623723537786,1.30424132269526e-05,9,1.5178646382519934,False,optimal
10,8,Evan Lysacek,0.2095,0.26664898675481113,0.4761489867548111,0.0005210408399110796,10,1.5178646382519934,False,optimal
10,8,Nicole Scherzinger,0.2332,0.26664915185736254,0.49984915185736256,0.0005210407392990643,10,1.5178646382519934,False,optimal
10,8,Erin Andrews,0.2095,0.26664966316007593,0.4761496631600759,0.0005210425308934079,10,1.5178646382519934,False,optimal
10,9,Chad Ochocinco,0.2301,0.10512879713934956,0.33522879713934955,1.30424132269526e-05,9,1.31932462103951,True,optimal
10,9,Evan Lysacek,0.2611,0.29829009332456646,0.5593900933245665,0.0005210408399110796,10,1.31932462103951,False,optimal
10,9,Nicole Scherzinger,0.2611,0.29829031926291216,0.5593903192629122,0.0005210407392990643,10,1.31932462103951,False,optimal
10,9,Erin Andrews,0.2478,0.29829079027317185,0.5460907902731719,0.0005210425308934079,10,1.31932462103951,False,optimal
10,10,Evan Lysacek,0.3253,0.3333329975047299,0.6586329975047298,0.0005210408399110796,10,1.0986122886676528,False,optimal
10,10,Nicole Scherzinger,0.3481,0.33333324104386136,0.6814332410438614,0.0005210407392990643,10,1.0986122886676528,False,optimal
10,10,Erin Andrews,0.3266,0.3333337614514087,0.6599337614514087,0.0005210425308934079,10,1.0986122886676528,False,optimal
11,1,David Hasselhoff,0.0661,0.03949921967326547,0.10559921967326548,0.0,1,2.3944163452834326,True,optimal
11,1,Florence Henderson,0.0793,0.06578299072341527,0.14508299072341527,4.979034026760404e-06,5,2.3944163452834326,False,optimal
11,1,Kyle Massey,0.1013,0.14422088995682125,0.24552088995682125,0.0005304016888012286,10,2.3944163452834326,False,optimal
11,1,Jennifer Grey,0.1057,0.1442205265426575,0.2499205265426575,0.0005304021217980778,10,2.3944163452834326,False,optimal
11,1,Rick Fox,0.0969,0.07156975526725565,0.16846975526725566,8.529911877780512e-06,7,2.3944163452834326,False,optimal
11,1,Kurt Warner,0.0837,0.08334905469751556,0.16704905469751558,2.540254235437468e-05,8,2.3944163452834326,False,optimal
11,1,Margaret Cho,0.0661,0.057459201829656754,0.12355920182965677,2.559394585473984e-06,3,2.3944163452834326,False,optimal
11,1,Michael Bolton,0.0705,0.05081070894944539,0.12131070894944539,1.585530849138848e-06,2,2.3944163452834326,False,optimal
11,1,Brandy,0.1013,0.07622669903988863,0.17752669903988863,1.4393802927368686e-05,9,2.3944163452834326,False,optimal
11,1,The Situation,0.0661,0.06214853958615303,0.12824853958615304,3.6762963113492665e-06,4,2.3944163452834326,False,optimal
11,1,Audrina Patridge,0.0837,0.060491625360463576,0.14419162536046357,3.1414161836521176e-06,6,2.3944163452834326,False,optimal
11,1,Bristol Palin,0.0793,0.14422078837346183,0.22352078837346184,0.0005304032309022555,10,2.3944163452834326,False,optimal
11,2,Florence Henderson,0.086,0.06833328689493454,0.15433328689493453,4.979034026760404e-06,5,2.317972438993179,False,optimal
11,2,Kyle Massey,0.0995,0.15069626418308502,0.25019626418308505,0.0005304016888012286,10,2.317972438993179,False,optimal
11,2,Jennifer Grey,0.1086,0.15069592533347786,0.2592959253334779,0.0005304021217980778,10,2.317972438993179,False,optimal
11,2,Rick Fox,0.095,0.0745415638213299,0.1695415638213299,8.529911877780512e-06,7,2.317972438993179,False,optimal
11,2,Kurt Warner,0.095,0.0870827561564023,0.1820827561564023,2.540254235437468e-05,8,2.317972438993179,False,optimal
11,2,Margaret Cho,0.0814,0.059333082618884904,0.1407330826188849,2.559394585473984e-06,3,2.317972438993179,False,optimal
11,2,Michael Bolton,0.0543,0.05206988759012306,0.10636988759012306,1.585530849138848e-06,2,2.317972438993179,True,optimal
11,2,Brandy,0.095,0.07951372339297201,0.174513723392972,1.4393802927368686e-05,9,2.317972438993179,False,optimal
11,2,The Situation,0.0814,0.06441457599489525,0.14581457599489525,3.6762963113492665e-06,4,2.317972438993179,False,optimal
11,2,Audrina Patridge,0.1041,0.0626227571229858,0.1667227571229858,3.1414161836521176e-06,6,2.317972438993179,False,optimal
11,2,Bristol Palin,0.0995,0.15069617689090944,0.25019617689090945,0.0005304032309022555,10,2.317972438993179,False,optimal
11,3,Florence Henderson,0.0905,0.07098345048410586,0.16148345048410584,4.979034026760404e-06,5,2.223536256461966,False,optimal
11,3,Kyle Massey,0.1041,0.16122583724964698,0.265325837249647,0.0005304016888012286,10,2.223536256461966,False,optimal
11,3,Jennifer Grey,0.1086,0.16122548528989497,0.269825485289895,0.0005304021217980778,10,2.223536256461966,False,optimal
11,3,Rick Fox,0.1086,0.07804820526796308,0.18664820526796308,8.529911877780512e-06,7,2.223536256461966,False,optimal
11,3,Kurt Warner,0.1041,0.09212864843038343,0.19622864843038343,2.540254235437468e-05,8,2.223536256461966,False,optimal
11,3,Margaret Cho,0.0814,0.06060089962409885,0.14200089962409884,2.559394585473984e-06,3,2.223536256461966,True,optimal
11,3,Brandy,0.1086,0.08365842990417176,0.19225842990417175,1.4393802927368686e-05,9,2.223536256461966,False,optimal
11,3,The Situation,0.0905,0.06648583237961518,0.15698583237961516,3.6762963113492665e-06,4,2.223536256461966,False,optimal
11,3,Audrina Patridge,0.1176,0.06441745864753892,0.18201745864753893,3.1414161836521176e-06,6,2.223536256461966,False,optimal
11,3,Bristol Palin,0.086,0.1612257527225809,0.2472257527225809,0.0005304032309022555,10,2.223536256461966,False,optimal
11,4,Florence Henderson,0.0978,0.07315682823113248,0.17095682823113248,4.979034026760404e-06,5,2.1138385845473766,False,optimal
11,4,Kyle Massey,0.1117,0.17538012130629763,0.2870801213062976,0.0005304016888012286,10,2.1138385845473766,False,optimal
11,4,Jennifer Grey,0.1564,0.1753798061190437,0.3317798061190437,0.0005304021217980778,10,2.1138385845473766,False,optimal
11,4,Rick Fox,0.1089,0.08155216342575103,0.19045216342575103,8.529911877780512e-06,7,2.1138385845473766,False,optimal
11,4,Kurt Warner,0.095,0.09800140013893066,0.19300140013893066,2.540254235437468e-05,8,2.1138385845473766,False,optimal
11,4,Brandy,0.1341,0.08814757528115401,0.22224757528115402,1.4393802927368686e-05,9,2.1138385845473766,False,optimal
11,4,The Situation,0.0782,0.06775227026481105,0.14595227026481106,3.6762963113492665e-06,4,2.1138385845473766,True,optimal
11,4,Audrina Patridge,0.1285,0.06524975957389262,0.19374975957389262,3.1414161836521176e-06,6,2.1138385845473766,False,optimal
11,4,Bristol Palin,0.0894,0.17538007565898686,0.26478007565898687,0.0005304032309022555,10,2.1138385845473766,False,optimal
11,5,Florence Henderson,0.1154,0.07444724973743802,0.18984724973743802,4.979034026760404e-06,5,1.9884851487422626,True,optimal
11,5,Kyle Massey,0.1099,0.19302335277907834,0.30292335277907834,0.0005304016888012286,10,1.9884851487422626,False,optimal
11,5,Jennifer Grey,0.1374,0.19302306018711754,0.33042306018711753,0.0005304021217980778,10,1.9884851487422626,False,optimal
11,5,Rick Fox,0.1319,0.08471644125422187,0.21661644125422186,8.529911877780512e-06,7,1.9884851487422626,False,optimal
11,5,Kurt Warner,0.1319,0.10445317993142307,0.23635317993142307,2.540254235437468e-05,8,1.9884851487422626,False,optimal
11,5,Brandy,0.1484,0.09268590418263079,0.2410859041826308,1.4393802927368686e-05,9,1.9884851487422626,False,optimal
11,5,Audrina Patridge,0.1264,0.06462745382725792,0.19102745382725794,3.1414161836521176e-06,6,1.9884851487422626,False,optimal
11,5,Bristol Palin,0.0989,0.19302335810083257,0.2919233581008326,0.0005304032309022555,10,1.9884851487422626,False,optimal
11,6,Kyle Massey,0.1449,0.21413976399594364,0.3590397639959436,0.0005304016888012286,10,1.8459579061896656,False,optimal
11,6,Jennifer Grey,0.1401,0.21413951348977484,0.35423951348977484,0.0005304021217980778,10,1.8459579061896656,False,optimal
